,Id,path,action,object,Self-reported fluency level ,First Language spoken,Current language used for work/school,speakerId,gender,ageRange,mfccs
7713,7713,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/56b42610-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-22.821524
7714,7714,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/5969f740-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-21.153261
7715,7715,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/5bebe730-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.124565
7716,7716,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/5e7d1960-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.851402
7717,7717,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/611ec650-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-26.689676
7718,7718,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/63bd8d10-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.872154
7719,7719,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/66e4e4c0-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-22.522299
7720,7720,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/69c150c0-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-21.424444
7721,7721,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/6c774900-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.478144
7722,7722,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/6f1880c0-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-23.326307
7723,7723,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/c3478f10-4539-11e9-b1e4-e5985dca719e.wav,deactivate,lights,3,1,2,82,1,1,-24.678288
7724,7724,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/c5a83b60-4539-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.299925
7725,7725,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/c9d5b870-4539-11e9-b1e4-e5985dca719e.wav,activate,music,3,1,2,82,1,1,-26.386631
7726,7726,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/cbe92f20-4539-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-22.592173
7727,7727,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/d553eb90-4539-11e9-b1e4-e5985dca719e.wav,deactivate,lights,3,1,2,82,1,1,-23.222445
7728,7728,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/d804dac0-4539-11e9-b1e4-e5985dca719e.wav,deactivate,lights,3,1,2,82,1,1,-26.084402
7729,7729,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/da3e5000-4539-11e9-b1e4-e5985dca719e.wav,deactivate,lights,3,1,2,82,1,1,-25.48494
7730,7730,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/dc34efe0-4539-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-25.957846
7731,7731,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/dedf0140-4539-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-24.608171
7732,7732,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/e1415b40-4539-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-22.222662
7733,7733,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/e3e970d0-4539-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-23.861303
7734,7734,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/e6bd0330-4539-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-24.112316
7735,7735,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/e9266210-4539-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-21.689068
7736,7736,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/ebb37590-4539-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-25.1914
7737,7737,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/ee3b31e0-4539-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-24.665579
7738,7738,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/f3633b90-4539-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-21.701939
7739,7739,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/f6097c60-4539-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-24.953293
7740,7740,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/f845b0c0-4539-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-24.651373
7741,7741,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/fb372b60-4539-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-24.54121
7742,7742,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/fdf44f90-4539-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-23.214611
7743,7743,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/002f2460-453a-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-25.499071
7744,7744,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/02a5a2a0-453a-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-24.368135
7745,7745,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/09d95ad0-453a-11e9-b1e4-e5985dca719e.wav,activate,music,3,1,2,82,1,1,-24.065666
7746,7746,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/0c840870-453a-11e9-b1e4-e5985dca719e.wav,activate,music,3,1,2,82,1,1,-22.610233
7747,7747,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/0edf5d90-453a-11e9-b1e4-e5985dca719e.wav,activate,music,3,1,2,82,1,1,-25.619217
7748,7748,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/115a6fb0-453a-11e9-b1e4-e5985dca719e.wav,activate,music,3,1,2,82,1,1,-22.7271
7749,7749,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/c0ceaa60-453a-11e9-b1e4-e5985dca719e.wav,deactivate,lights,3,1,2,82,1,1,-24.742746
7750,7750,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/f7de9510-453a-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-25.260067
7751,7751,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/faaea500-453a-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-27.188065
7752,7752,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/fca8c750-453a-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-25.835518
7753,7753,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/fed06240-453a-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-26.380558
7754,7754,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/008b7fc0-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-24.861528
7755,7755,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/02eaf390-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-24.668558
7756,7756,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/053076c0-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-24.178883
7757,7757,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/0ce063d0-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-24.03407
7758,7758,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/0f3d3f90-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-24.88546
7759,7759,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/11a53ee0-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-24.317116
7760,7760,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/148db8d0-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-23.53061
7761,7761,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/16d6e580-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-25.010458
7762,7762,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/197de9a0-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-25.858297
7763,7763,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/1c0fb810-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-23.174118
7764,7764,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/1e924440-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-25.579443
7765,7765,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/228f8990-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-22.592293
7766,7766,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/27670240-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-22.62007
7767,7767,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/2ced3180-453b-11e9-b1e4-e5985dca719e.wav,increase,volume,3,1,2,82,1,1,-22.64593
7768,7768,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/2f939960-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-23.787678
7769,7769,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/32869aa0-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-24.635597
7770,7770,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/351b2830-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-24.5595
7771,7771,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/37dbf5e0-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-21.82531
7772,7772,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/3a6734a0-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-23.099958
7773,7773,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/3d749bb0-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-24.588392
7774,7774,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/3fac8a50-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-27.226377
7775,7775,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/42464800-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-23.296526
7776,7776,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/44a19d20-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-23.878805
7777,7777,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/472a91f0-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-25.826353
7778,7778,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/49f4ae70-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-24.479301
7779,7779,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/4ee358a0-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-23.497107
7780,7780,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/51665a00-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-26.323725
7781,7781,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/542e0580-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-23.758156
7782,7782,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/56cf6450-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-24.304792
7783,7783,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/7e30b8a0-453b-11e9-b1e4-e5985dca719e.wav,decrease,volume,3,1,2,82,1,1,-23.306067
7784,7784,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/813daa80-453b-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-23.953527
7785,7785,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/83a4e680-453b-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-23.635128
7786,7786,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/86bad910-453b-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-23.491428
7787,7787,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/8a710340-453b-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-22.783075
7788,7788,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/8f072d30-453b-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-24.10439
7789,7789,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/91361b20-453b-11e9-b1e4-e5985dca719e.wav,increase,heat,3,1,2,82,1,1,-23.119509
7790,7790,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/9c0490d0-453c-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-23.734879
7791,7791,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/9e259c10-453c-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-25.66457
7792,7792,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/a0496670-453c-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-30.23044
7793,7793,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/a2db8300-453c-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-22.888708
7794,7794,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/ab5db430-453c-11e9-b1e4-e5985dca719e.wav,decrease,heat,3,1,2,82,1,1,-21.747774
7795,7795,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/216e5030-453d-11e9-b1e4-e5985dca719e.wav,activate,music,3,1,2,82,1,1,-22.479696
7796,7796,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/254fa910-453d-11e9-b1e4-e5985dca719e.wav,activate,music,3,1,2,82,1,1,-24.458212
7797,7797,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/b6994390-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-23.86556
7798,7798,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/bc9e8de0-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.132996
7799,7799,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/bf2f9900-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-23.685938
7800,7800,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/c1d2f3a0-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-23.882912
7801,7801,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/c43f11a0-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.279692
7802,7802,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/c7332450-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-23.756708
7803,7803,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/ca3fa100-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.459888
7804,7804,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/cd0be060-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-24.344488
7805,7805,dsl_data/audio/speakers/xwzgmmv5ZOiVaxXz/cfd7d1a0-453d-11e9-b1e4-e5985dca719e.wav,change language,none,3,1,2,82,1,1,-23.869417
7806,7806,dsl_data/audio/speakers/Xygv5loxdZtrywr9/c66d7fa0-4517-11e9-9035-7943ec3b842a.wav,deactivate,lights,3,1,2,44,1,0,-25.101559
7807,7807,dsl_data/audio/speakers/Xygv5loxdZtrywr9/c921a320-4517-11e9-9035-7943ec3b842a.wav,change language,none,3,1,2,44,1,0,-22.867302
7808,7808,dsl_data/audio/speakers/Xygv5loxdZtrywr9/cea22d10-4517-11e9-9035-7943ec3b842a.wav,activate,music,3,1,2,44,1,0,-22.635271
7809,7809,dsl_data/audio/speakers/Xygv5loxdZtrywr9/d227d160-4517-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-21.712591
7810,7810,dsl_data/audio/speakers/Xygv5loxdZtrywr9/de2a0190-4517-11e9-9035-7943ec3b842a.wav,deactivate,lights,3,1,2,44,1,0,-21.813192
7811,7811,dsl_data/audio/speakers/Xygv5loxdZtrywr9/e3de45b0-4517-11e9-9035-7943ec3b842a.wav,deactivate,lights,3,1,2,44,1,0,-23.079609
7812,7812,dsl_data/audio/speakers/Xygv5loxdZtrywr9/e68040c0-4517-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-23.084875
7813,7813,dsl_data/audio/speakers/Xygv5loxdZtrywr9/ea244280-4517-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-20.4555
7814,7814,dsl_data/audio/speakers/Xygv5loxdZtrywr9/ed3f6530-4517-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-21.198435
7815,7815,dsl_data/audio/speakers/Xygv5loxdZtrywr9/f16e68e0-4517-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-19.947685
7816,7816,dsl_data/audio/speakers/Xygv5loxdZtrywr9/f58b4420-4517-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-21.459902
7817,7817,dsl_data/audio/speakers/Xygv5loxdZtrywr9/f87ff310-4517-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-20.737349
7818,7818,dsl_data/audio/speakers/Xygv5loxdZtrywr9/fba10930-4517-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-17.004852
7819,7819,dsl_data/audio/speakers/Xygv5loxdZtrywr9/04423410-4518-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-20.664509
7820,7820,dsl_data/audio/speakers/Xygv5loxdZtrywr9/07ffd850-4518-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-17.209259
7821,7821,dsl_data/audio/speakers/Xygv5loxdZtrywr9/0b3cb3d0-4518-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-20.249348
7822,7822,dsl_data/audio/speakers/Xygv5loxdZtrywr9/17086ab0-4518-11e9-9035-7943ec3b842a.wav,decrease,heat,3,1,2,44,1,0,-18.358932
7823,7823,dsl_data/audio/speakers/Xygv5loxdZtrywr9/1b871500-4518-11e9-9035-7943ec3b842a.wav,decrease,heat,3,1,2,44,1,0,-20.02413
7824,7824,dsl_data/audio/speakers/Xygv5loxdZtrywr9/26862d10-4518-11e9-9035-7943ec3b842a.wav,decrease,heat,3,1,2,44,1,0,-23.000483
7825,7825,dsl_data/audio/speakers/Xygv5loxdZtrywr9/2bb20750-4518-11e9-9035-7943ec3b842a.wav,decrease,heat,3,1,2,44,1,0,-20.66736
7826,7826,dsl_data/audio/speakers/Xygv5loxdZtrywr9/37ce2820-4518-11e9-9035-7943ec3b842a.wav,activate,music,3,1,2,44,1,0,-18.527752
7827,7827,dsl_data/audio/speakers/Xygv5loxdZtrywr9/46be9ea0-4518-11e9-9035-7943ec3b842a.wav,activate,music,3,1,2,44,1,0,-18.721079
7828,7828,dsl_data/audio/speakers/Xygv5loxdZtrywr9/c9a3aef0-4518-11e9-9035-7943ec3b842a.wav,deactivate,lights,3,1,2,44,1,0,-19.515245
7829,7829,dsl_data/audio/speakers/Xygv5loxdZtrywr9/0e1d2200-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-22.995647
7830,7830,dsl_data/audio/speakers/Xygv5loxdZtrywr9/140df9f0-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-22.855242
7831,7831,dsl_data/audio/speakers/Xygv5loxdZtrywr9/16bbdbe0-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-21.507477
7832,7832,dsl_data/audio/speakers/Xygv5loxdZtrywr9/194daa50-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-22.54865
7833,7833,dsl_data/audio/speakers/Xygv5loxdZtrywr9/1d016380-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-22.41749
7834,7834,dsl_data/audio/speakers/Xygv5loxdZtrywr9/1fb62340-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-19.986366
7835,7835,dsl_data/audio/speakers/Xygv5loxdZtrywr9/25a72240-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-21.962776
7836,7836,dsl_data/audio/speakers/Xygv5loxdZtrywr9/288207a0-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-22.387915
7837,7837,dsl_data/audio/speakers/Xygv5loxdZtrywr9/2eddfd70-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-19.843103
7838,7838,dsl_data/audio/speakers/Xygv5loxdZtrywr9/319ea410-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-20.607162
7839,7839,dsl_data/audio/speakers/Xygv5loxdZtrywr9/344f9340-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-22.521461
7840,7840,dsl_data/audio/speakers/Xygv5loxdZtrywr9/385bccb0-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-21.712284
7841,7841,dsl_data/audio/speakers/Xygv5loxdZtrywr9/3b486550-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-21.107313
7842,7842,dsl_data/audio/speakers/Xygv5loxdZtrywr9/42bdba60-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-17.918974
7843,7843,dsl_data/audio/speakers/Xygv5loxdZtrywr9/47807290-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-19.423199
7844,7844,dsl_data/audio/speakers/Xygv5loxdZtrywr9/4c32fe20-4519-11e9-9035-7943ec3b842a.wav,increase,volume,3,1,2,44,1,0,-17.151382
7845,7845,dsl_data/audio/speakers/Xygv5loxdZtrywr9/4fe22370-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-22.31006
7846,7846,dsl_data/audio/speakers/Xygv5loxdZtrywr9/530c6150-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-20.32568
7847,7847,dsl_data/audio/speakers/Xygv5loxdZtrywr9/570b5450-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-21.762915
7848,7848,dsl_data/audio/speakers/Xygv5loxdZtrywr9/5eed26d0-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-19.44177
7849,7849,dsl_data/audio/speakers/Xygv5loxdZtrywr9/64ad2ac0-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-22.219067
7850,7850,dsl_data/audio/speakers/Xygv5loxdZtrywr9/67508560-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-20.306765
7851,7851,dsl_data/audio/speakers/Xygv5loxdZtrywr9/69c4e0c0-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-19.41186
7852,7852,dsl_data/audio/speakers/Xygv5loxdZtrywr9/6da29020-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-20.420525
7853,7853,dsl_data/audio/speakers/Xygv5loxdZtrywr9/75411810-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-20.836584
7854,7854,dsl_data/audio/speakers/Xygv5loxdZtrywr9/89d1d580-4519-11e9-9035-7943ec3b842a.wav,decrease,volume,3,1,2,44,1,0,-16.27965
7855,7855,dsl_data/audio/speakers/Xygv5loxdZtrywr9/8d7a4410-4519-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-17.793396
7856,7856,dsl_data/audio/speakers/Xygv5loxdZtrywr9/9154e630-4519-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-22.803442
7857,7857,dsl_data/audio/speakers/Xygv5loxdZtrywr9/947734d0-4519-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-20.043379
7858,7858,dsl_data/audio/speakers/Xygv5loxdZtrywr9/98c950e0-4519-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-19.045433
7859,7859,dsl_data/audio/speakers/Xygv5loxdZtrywr9/a9615ce0-4519-11e9-9035-7943ec3b842a.wav,increase,heat,3,1,2,44,1,0,-19.890203
7860,7860,dsl_data/audio/speakers/Xygv5loxdZtrywr9/2ebfa230-4528-11e9-a843-8db76f4b5e29.wav,decrease,heat,3,1,2,44,1,0,-19.846294
7861,7861,dsl_data/audio/speakers/Xygv5loxdZtrywr9/3b141110-4528-11e9-a843-8db76f4b5e29.wav,decrease,heat,3,1,2,44,1,0,-21.333973
7862,7862,dsl_data/audio/speakers/Xygv5loxdZtrywr9/3f263df0-4528-11e9-a843-8db76f4b5e29.wav,decrease,heat,3,1,2,44,1,0,-20.80971
7863,7863,dsl_data/audio/speakers/Xygv5loxdZtrywr9/443eb740-4528-11e9-a843-8db76f4b5e29.wav,decrease,heat,3,1,2,44,1,0,-18.72076
7864,7864,dsl_data/audio/speakers/Xygv5loxdZtrywr9/c2d30b10-4528-11e9-a843-8db76f4b5e29.wav,activate,music,3,1,2,44,1,0,-20.840683
7865,7865,dsl_data/audio/speakers/Xygv5loxdZtrywr9/c6973f00-4528-11e9-a843-8db76f4b5e29.wav,activate,music,3,1,2,44,1,0,-21.75674
7866,7866,dsl_data/audio/speakers/Xygv5loxdZtrywr9/21d47c20-4529-11e9-a843-8db76f4b5e29.wav,change language,none,3,1,2,44,1,0,-20.15896
7867,7867,dsl_data/audio/speakers/Xygv5loxdZtrywr9/318b28d0-4529-11e9-a843-8db76f4b5e29.wav,change language,none,3,1,2,44,1,0,-21.164824
7868,7868,dsl_data/audio/speakers/Xygv5loxdZtrywr9/37f43e00-4529-11e9-a843-8db76f4b5e29.wav,change language,none,3,1,2,44,1,0,-18.502502
7869,7869,dsl_data/audio/speakers/Xygv5loxdZtrywr9/91032970-4529-11e9-a843-8db76f4b5e29.wav,activate,music,3,1,2,44,1,0,-23.930626
